AL012018,            ALBERTO,26,,,,,,,,,,,,,,,,,
20180711,0,  , DB, 21.3N,  73.0W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180711,600,  , DB, 22.4N,  73.6W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180711,1200,  , DB, 23.7N,  73.8W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180711,1800,  , DB, 25.2N,  73.8W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180712,0,  , DB, 26.7N,  73.6W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180712,600,  , DB, 28.2N,  73.1W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180712,1200,  , DB, 29.6N,  72.4W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180712,1800,  , DB, 30.8N,  71.6W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180713,0,  , DB, 31.9N,  70.7W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180713,600,  , DB, 32.6N,  70.1W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180713,1200,  , LO, 33.3N,  69.4W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180713,1800,  , LO, 33.9N,  68.6W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180714,0,  , LO, 34.5N,  68.0W,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180714,600,  , LO, 35.0N,  67.3W,30,1013,0,0,0,0,0,0,0,0,0,0,0,0
20180714,1200,  , SS, 35.6N,  66.2W,35,1008,70,0,0,0,0,0,0,0,0,0,0,0
20180714,1800,  , SS, 36.7N,  65.5W,35,1007,70,0,0,0,0,0,0,0,0,0,0,0
20180715,0,  , SS, 37.8N,  65.5W,35,1005,60,0,0,0,0,0,0,0,0,0,0,0
20180715,600,  , SS, 38.2N,  65.4W,35,1006,50,50,0,0,0,0,0,0,0,0,0,0
20180715,1200,  , SS, 38.1N,  65.1W,35,1008,30,50,50,0,0,0,0,0,0,0,0,0
20180715,1800,  , SS, 38.0N,  64.3W,35,1009,30,40,30,0,0,0,0,0,0,0,0,0
20180716,0,  , LO, 38.3N,  63.1W,35,1010,30,30,0,0,0,0,0,0,0,0,0,0
20180716,600,  , LO, 38.7N,  61.8W,35,1011,30,30,0,0,0,0,0,0,0,0,0,0
20180716,1200,  , LO, 39.5N,  60.2W,35,1011,30,30,0,0,0,0,0,0,0,0,0,0
20180716,1800,  , LO, 40.7N,  58.5W,35,1012,30,30,0,0,0,0,0,0,0,0,0,0
20180717,0,  , LO, 43.0N,  57.1W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
20180717,600,  , LO, 45.5N,  55.7W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL032018,              CHRIS,50,,,,,,,,,,,,,,,,,
20180705,600,  , LO, 30.7N,  68.5W,20,1021,0,0,0,0,0,0,0,0,0,0,0,0
20180705,1200,  , LO, 30.7N,  69.7W,20,1021,0,0,0,0,0,0,0,0,0,0,0,0
20180705,1800,  , LO, 30.8N,  70.7W,20,1020,0,0,0,0,0,0,0,0,0,0,0,0
20180706,0,  , LO, 30.9N,  71.7W,25,1019,0,0,0,0,0,0,0,0,0,0,0,0
20180706,600,  , LO, 31.2N,  72.6W,25,1018,0,0,0,0,0,0,0,0,0,0,0,0
20180706,1200,  , TD, 31.5N,  73.1W,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
20180706,1800,  , TD, 31.8N,  73.6W,25,1016,0,0,0,0,0,0,0,0,0,0,0,0
20180707,0,  , TD, 32.2N,  74.2W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20180707,600,  , TD, 32.6N,  74.6W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20180707,1200,  , TD, 32.7N,  74.9W,25,1015,0,0,0,0,0,0,0,0,0,0,0,0
20180707,1800,  , TD, 32.8N,  75.2W,30,1014,0,0,0,0,0,0,0,0,0,0,0,0
20180708,0,  , TD, 32.9N,  75.3W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
20180708,600,  , TS, 33.1N,  75.4W,35,1010,0,50,0,0,0,0,0,0,0,0,0,0
20180708,1200,  , TS, 33.1N,  75.0W,35,1008,50,50,0,0,0,0,0,0,0,0,0,0
20180708,1800,  , TS, 32.8N,  74.8W,40,1007,50,50,0,30,0,0,0,0,0,0,0,0
20180709,0,  , TS, 32.6N,  74.6W,45,1005,50,60,30,40,0,0,0,0,0,0,0,0
20180709,600,  , TS, 32.4N,  74.5W,45,1001,60,60,40,50,0,0,0,0,0,0,0,0
20180709,1200,  , TS, 32.2N,  74.6W,50,999,60,60,50,60,30,20,20,30,0,0,0,0
20180709,1800,  , TS, 32.1N,  74.4W,55,996,60,60,60,60,30,30,30,30,0,0,0,0
20180710,0,  , TS, 32.2N,  74.3W,60,994,60,60,60,60,30,30,30,30,0,0,0,0
20180710,600,  , TS, 32.4N,  74.1W,60,992,60,60,60,60,30,30,30,30,0,0,0,0
20180710,1200,  , HU, 32.9N,  73.5W,65,990,60,60,60,60,30,30,30,30,15,0,0,0
20180710,1800,  , HU, 33.4N,  72.8W,75,983,80,80,60,60,50,50,30,30,15,15,0,0
20180711,0,  , HU, 33.9N,  71.9W,90,969,80,80,60,60,50,50,30,30,20,20,15,15
20180711,600,  , HU, 34.6N,  70.7W,90,969,80,80,60,60,50,50,30,30,20,20,15,15
20180711,1200,  , HU, 35.6N,  69.1W,85,973,100,110,80,70,50,60,30,30,20,25,20,15
